condition,replicate_id,measurement_type,index,time_s,Ewe_V,Ewe_mV,current_density_A_cm2,frequency_Hz,ReZ_Ohm_cm2,neg_ImZ_Ohm_cm2,cycle
SR450,replicate_03,EIS,313,378.7285,-0.124393,-124.393,0.00002602566,100,52.30089,111.7478,1
SR450,replicate_03,EIS,314,384.8264,-0.1243381,-124.3381,0.000025177,63,69.41977,159.3939,1
SR450,replicate_03,EIS,315,393.3384,-0.1243955,-124.3955,0.00002687432,40,93.98912,226.4228,1
SR450,replicate_03,EIS,316,399.4367,-0.1243286,-124.3286,0.000002263101,25,129.7976,325.8928,1
SR450,replicate_03,EIS,317,405.5352,-0.1243442,-124.3442,0.000003236235,16,178.4145,461.2887,1
SR450,replicate_03,EIS,318,415.7057,-0.1243915,-124.3915,0.000003632277,10,251.2701,668.4987,1
SR450,replicate_03,EIS,319,435.7406,-0.1243794,-124.3794,0.000003202288,6.3,356.2048,956.4429,1
SR450,replicate_03,EIS,320,446.8083,-0.1244454,-124.4454,0.0000025177,4,509.2091,1369.767,1
SR450,replicate_03,EIS,321,458.8773,-0.124393,-124.393,0.000002715722,2.5,740.6213,1974.754,1
SR450,replicate_03,EIS,322,488.3344,-0.1242742,-124.2742,0.000002800588,1.6,1080.728,2799.781,1
SR450,replicate_03,EIS,323,502.479,-0.1242274,-124.2274,0.0000002772299,1,1642.654,4011.534,1
SR450,replicate_03,EIS,324,615.2599,-0.1243119,-124.3119,0.000000319663,0.63,2477.449,5666.86,1
SR450,replicate_03,EIS,325,726.4407,-0.1244449,-124.4449,0.0000003847272,0.39,3898.297,7981.033,1
SR450,replicate_03,EIS,326,757.9127,-0.1243507,-124.3507,0.00000002376256,0.25,5893.699,10696.54,1
SR450,replicate_03,EIS,327,789.385,-0.1243955,-124.3955,0.00000006732726,0.15,9165.375,14508.28,1
SR450,replicate_03,EIS,328,898.3062,-0.1242294,-124.2294,-0.0000001929293,0.09999999,12976.73,17810.68,1
SR450,replicate_03,EIS,329,1005.464,-0.1254066,-125.4066,-0.0000005049544,0.06,19901.57,22995.88,1
SR450,replicate_03,EIS,330,1104.811,-0.1284077,-128.4077,-0.00000007536126,0.04,24471.01,25699.7,1
SR450,replicate_03,EIS,331,1196.353,-0.129578,-129.578,-0.0000004458875,0.02,37738.65,32326.3,1
SR450,replicate_03,EIS,332,1311.323,-0.1171279,-117.1279,-0.0000004792116,0.02,36493.15,29934.29,1
SR450,replicate_03,EIS,333,1499.545,-0.1169925,-116.9925,-0.0000005248131,0.01,50161.83,33805.89,1
