condition,replicate_id,measurement_type,index,time_s,Ewe_V,Ewe_mV,current_density_A_cm2,frequency_Hz,ReZ_Ohm_cm2,neg_ImZ_Ohm_cm2,cycle
AS,replicate_01,EIS,318,421.5489,-0.3620704,-362.0704,0.0000289699,10,60.72787,182.923,1
AS,replicate_01,EIS,319,441.5872,-0.3619949,-361.9949,0.000009299142,6.3,91.10786,266.084,1
AS,replicate_01,EIS,320,454.2549,-0.3622316,-362.2316,0.000008926392,4,138.1048,383.5274,1
AS,replicate_01,EIS,321,467.9273,-0.3618036,-361.8036,0.000009161813,2.5,216.6865,554.4247,1
AS,replicate_01,EIS,322,484.5844,-0.3621359,-362.1359,0.000009737287,1.6,337.2232,779.101,1
AS,replicate_01,EIS,323,500.3326,-0.3622114,-362.2114,0.000009730748,1,549.8186,1095.897,1
AS,replicate_01,EIS,324,614.7172,-0.3622467,-362.2467,0.000009874616,0.63,866.7482,1488.582,1
AS,replicate_01,EIS,325,841.2384,-0.3622265,-362.2265,0.000009534564,0.39,1412.03,2029.717,1
AS,replicate_01,EIS,326,875.9175,-0.3620352,-362.0352,0.000006973702,0.25,2166.087,2498.664,1
AS,replicate_01,EIS,327,908.9965,-0.3623121,-362.3121,0.000006651959,0.15,3205.915,2972.367,1
AS,replicate_01,EIS,328,968.4927,-0.3622215,-362.2215,0.000005705042,0.09999999,4205.687,2879.73,1
AS,replicate_01,EIS,329,1114.71,-0.3633041,-363.3041,0.000005259704,0.06,5446.473,2902.434,1
AS,replicate_01,EIS,330,1245.304,-0.3663404,-366.3404,0.000005068097,0.04,6679.658,3315.021,1
AS,replicate_01,EIS,331,1360.283,-0.3673677,-367.3677,0.000004289899,0.02,6806.885,1609.519,1
AS,replicate_01,EIS,332,1475.257,-0.3548799,-354.8799,0.000004708426,0.02,7913.604,467.4396,1
AS,replicate_01,EIS,333,1671.29,-0.3546583,-354.6583,0.000004522704,0.01,8589.342,548.8382,1
